id	recommend_item	summarized_conversation	recommend_movie_list	movie_candidate_list	recall
20191204-180415_568_live.pkl	Hustlers (2019)|Gemini Man (2019)	The seeker enjoys thriller and comedy movies with good cinematography. They like actors Jennifer Lopez and Will Smith, and are interested in watching movies with a mix of genres. They prefer movies similar to 'Enemy of the State' and 'I Am Legend', and are open to watching movies with their wife.	Gemini Man|I Am Legend|Enemy of the State|Enough|Hancock	Enemy of the State|Wanted|Search and Destroy|Bright|Parker|Suicide Squad|Killers|Seeking Justice|Enough|Good Will Hunting|Gemini Man|Bad Company|Reach Me|The Prince|Shooter|Extraction|Focus|Self/less|Bad Boys for Life|Following|Hancock|After Earth|Searching|Mirage|Meeting Evil|Mr. Right|Collateral Beauty|Gun Shy|Date Night|Mechanic: Resurrection|Spy|Inside Man|Cast Away|Taken 3|Usual Suspects, The|Two Lovers|Diary of a Hitman|Security|Inception|John Wick|The Equalizer 2|Knight and Day|Out of Sight|The Nice Guys|Keeping Up with the Joneses|Jennifer 8|Jack Reacher|Element|Conspiracy Theory|I Am Legend|Prey of the Jaguar|Big Lebowski, The|Faster|Guy|Most Wanted|The Human Contract|Eagle Eye|Crave|Look|Chasers|Species|Man on Fire|3 Days to Kill|Zero Effect|Mechanic: Resurrection|Assassins|Replicant|The Nice Guys|Heatseeker|Looper|Entrapment|Getaway|Takers|Wanted|Reclaim|Burn After Reading|Criminal|Awaken|Mission: Impossible II|After the Sunset|Mission: Impossible|Sexy Beast|Kin|Kick|The Equalizer|Deadpool|Cop Out|Survivor|Impulse|Furious 7|Oldboy|Collateral|Terror Firmer|Killshot|Obsessed|We're the Millers|Passengers|I Spy|Sicario|Gone	0.5
20191204-150647_424_live.pkl	Minority Report (2002)	The seeker is looking for action-packed movies, particularly in the sci-fi genre, and is a fan of Denzel Washington. They enjoy a good scare but prefer to avoid movies with spirits or excessive gore. They have no issue with mainstream movies and enjoy a wide range of films, including those made for commercial success.	The Equalizer|The Equalizer 2|Blade Runner 2049|Ready Player One|Interstellar	The Equalizer|Search and Destroy|The Equalizer 2|Virtuosity|Shooter|Fallen|Antwone Fisher|Wanted|Roman J. Israel, Esq.|Faster|Equalizer 2000|Jack Reacher|Ready Player One|Happy Hunting|Inside Man|Furious 7|The Predator|The Magnificent Seven|Alien Hunter|Crimson Tide|Hunter Gatherer|Safe House|Bright|Ready Player One|Kin|Most Wanted|Blade Runner 2049|Parker|Hunter Killer|Unstoppable|Death Note|THX 1138|Ricochet|Interstellar|Rogue Warrior: Robot Fighter|Man on Fire|Heatseeker|Scavengers|Ad Astra|The Hunters|Suicide Squad|Self/less|Need for Speed|Divergent|The Mummy|Blade Runner|Desiree|The Hunter's Prayer|Insurgent|Oldboy|Screamers: The Hunting|Chasing Trane: The John Coltrane Documentary|Devil in a Blue Dress|Jupiter Ascending|After Earth|Trancers|2 Guns|Serenity|Inception|Reach Me|Mission: Impossible II|Raiders of the Sun|Alien: Covenant|John Wick|Takers|Elysium|The Spiderwebhouse|Silent Running|Noah|Gemini Man|Star Wars: The Last Jedi|Dreamkiller|The Spiderwebhouse|The Nice Guys|Predator|Deadpool 2|Target|Ghost Dog: The Way of the Samurai|Species|Black Panther|Wanted: Dead or Alive|Deadpool|Star Trek Beyond|Law Abiding Citizen|Feast|Never Die Alone|Star Wars: The Rise of Skywalker|eXistenZ|Dreamscape|Hotel Artemis|Us|Usual Suspects, The|Tracker|American Gangster|Three Kings|Shot Caller|Shank|Lethal Weapon 4|Painkillers|Looker	0.0
20191204-151406_154_live.pkl	A Beautiful Day in the Neighborhood (2019)	The seeker enjoys movies featuring Tom Hanks, particularly those that are realistic and emotionally impactful, such as 'Forrest Gump' and 'Saving Private Ryan.' They appreciate Tom Hanks' performances in a variety of roles and are looking for movie recommendations that feature him. However, they did not enjoy 'The DaVinci Code,' suggesting they may prefer more dramatic or historically based films over mystery or thriller genres.	Apollo 13|Saving Mr. Banks|Captain Phillips|Sully|Charlie Wilson's War	Forrest Gump|Saving Private Ryan|Apollo 13|You've Got Mail|Good Will Hunting|Larry Crowne|Charlie Wilson's War|Finding Forrester|Inferno|Indiana Jones and the Last Crusade|A Hologram for the King|Killing Lincoln|Dead Poets Society|Rules of Engagement|Regarding Henry|Bonfire of the Vanities|Philadelphia|Joe Versus the Volcano|Platoon|Catch Me If You Can|Mazes and Monsters|Extremely Loud & Incredibly Close|Renaissance Man|Dear John|Sully|Jerry Maguire|Splash|Nothing in Common|Volunteers|Born on the Fourth of July|Sleepless in Seattle|Captain Phillips|Lions For Lambs|Patch Adams|Big|Rebel in the Rye|As Good as It Gets|Toy Story 2|The Monuments Men|Salinger|Pay It Forward|Tom and Huck|Sergeant York|Cast Away|Toy Story|Mystic River|Saving Mr. Banks|Bachelor Party|The|Mission: Impossible III|Jack Reacher|Toy Story 3|Toy Story 4|I Saw the Light|Tolkien|Gran Torino|Knight and Day|Three Kings|Battle of the Bulge|Tom Sawyer|Goodfellas|Into the Wild|Random Hearts|Fear and Loathing in Las Vegas|The Serious|Wyatt Earp|The Case for Christ|Trumbo|Top Gun|The Thin Red Line|Swiss Army Man|Saving Mr. Banks|When a Man Loves a Woman|Almost Famous|1969|Mission: Impossible|Inception|Rain Man|Uncommon Valor|Heart and Souls|The 15:17 to Paris|W.|Shrink|Apocalypse Now|Cloud Atlas|Message in a Bottle|Get Low|In the Valley of Elah|A Walk in the Woods|All Quiet on the Western Front|Witness|Guy|Risen|Heaven Is for Real|Catch-22|Patriot Games|JFK|Truth|Dead Man Walking|Missing, The	0.0
20191130-125658_575_live.pkl	Daddy's Home (2015)|Jack Reacher (2012)|Hustlers (2019)	The seeker is looking for action, comedy, or thriller movies that are not too scary. They enjoy movies with actors like Will Ferrell and Julia Roberts, and like films such as 'My Best Friends Wedding', 'Die Hard', and 'Shawshank Redemption'. They prefer thrillers like 'Mission Impossible' and are interested in romantic comedies similar to 'Notting Hill'. They also like Jennifer Lopez and are interested in watching her new movie.	Maid in Manhattan|Mission: Impossible|Notting Hill|Wedding Crashers|Jerry Maguire	My Best Friend's Wedding|Romancing the Stone|Notting Hill|Killers|The Big Wedding|Reach Me|Parker|Wanted|Monster-in-Law|What to Expect When You're Expecting|We're the Millers|Destination Wedding|Hot Pursuit|Search and Destroy|Mr. Right|13 Going on 30|Mission: Impossible|The Nice Guys|Hot Pursuit|The Nice Guys|Keeping Up with the Joneses|The Wedding Ringer|Spy|Knight and Day|The Nice Guys|Maid in Manhattan|Stepmom|I Think I Do|Jerry Maguire|After the Sunset|Get Smart|Second Act|Get Hard|Mission: Impossible II|Looking for Palladin|Wedding Crashers|Yes Man|Extraction|Noel|Shall We Dance?|Getaway|Gigli|Enough|Focus|Don Jon|Love, Wedding, Marriage|Click|Bridesmaids|Finally Found Someone|3 Days to Kill|Larry Crowne|A Good Day to Die Hard|A Perfect Christmas List|Rough Night|Along Came Polly|This Means War|Mechanic: Resurrection|Picture Perfect|The Nice Guys|Burn After Reading|St. Elmo's Fire|Gun Shy|Friends with Benefits|Breaking Up|Out of Sight|After the Wedding|MacGruber|Meet the Parents|Tequila Sunrise|It's Complicated|Get Low|Love Actually|Salvation Boulevard|Jennifer 8|I Spy|Big Lebowski, The|Taken 3|New Year's Eve|Smart People|Die Hard|Shooter|Date Night|Must Love Dogs|Mother!|Jenny's Wedding|Jack Reacher|Definitely, Maybe|Falling in Love|Return to Sender|Bewitched|Zero Effect|One for the Money|The Big Ask|There's Something About Mary|Mission: Impossible III|Domino|Bridget Jones's Diary|Chasers|Four Weddings and a Funeral|Let's Get Harry	0.0
20191203-220532_83_live.pkl	Under the Skin (2013)	The seeker enjoys pop music and sci-fi movies. They might be interested in movies featuring Scarlett Johansson. They are open to watching recommended movies and have mentioned a web series on Amazon.	Under the Skin|Ghost in the Shell|Lost in Translation|Ex Machina|Her	Ingrid Goes West|Ghost in the Shell|Be Somebody|Searching|Don Jon|Personal Shopper|Austin Found|Jupiter Ascending|Queen of Earth|The Girl in the Spider's Web|Fan Girl|Fifty Shades of Grey|Come And Find Me|Girl|Isn't It Romantic|Hotel Artemis|Bang Bang Baby|Gemini|Song to Song|Breaking Through|The Nice Guys|Lost in Translation|Under the Skin|Suicide Squad|The Spectacular Now|Jem and the Holograms|Jexi|Deadpool|Passengers|Ex Machina|Reach Me|The Spiderwebhouse|Rough Night|Somewhere|The Sun Is Also a Star|Seeking a Friend for the End of the World|Zoe|Star Wars: The Rise of Skywalker|The Love Witch|Jonathan|Stuck Between Stations|Mother!|Friend Request|Phantom Thread|To.get.her|In Search of a Midnight Kiss|Rogue Warrior: Robot Fighter|Some Girl(s)|Crimson Peak|Sweet, Sweet Lonely Girl|The Nice Guys|Only Lovers Left Alive|In Your Eyes|Space Station 76|Star Wars: The Last Jedi|The Bad Batch|Alita: Battle Angel|Tomorrowland|Interstellar|(Untitled)|The Circle|Ready Player One|Fifty Shades Darker|Sing Street|Slash|Happy Death Day|Deadpool 2|La La Land|Popstar: Never Stop Never Stopping|Happy Death Day 2U|Spy|Red Sparrow|Bad Match|Surrogates|The Huntsman: Winter's War|Under the Silver Lake|Wish Upon|Vox Lux|Contact|Star Trek Beyond|Everything, Everything|A Beautiful Planet|Us|Somewhere Tonight|Identicals|Self/less|Mallrats|The Huntsman: Winter's War|New York, I Love You|Her|Serenity|Singles|Safety Not Guaranteed|Rings|Mid90s|Keeping Up with the Joneses|Nick and Norah's Infinite Playlist|Captain Marvel|Love|Starry Eyes	1.0
20191202-192539_98_live.pkl	Terminator: Dark Fate (2019)	The seeker enjoys action movies, particularly those with good actors and a good plot. They have a liking for sci-fi action movies, as evident from their interest in The Matrix and Terminator. They also enjoy other action movies like John Wick, The Equalizer, and Rambo.	Terminator 2: Judgment Day|Blade Runner 2049|The Equalizer 2|John Wick: Chapter 2|Looper	Equalizer 2000|The Equalizer|John Wick|Wanted|Heatseeker|Replicant|Gamer|Assassins|Shooter|Blade Runner|The Equalizer 2|Terminator Genisys|Jack Reacher|John Wick: Chapter 2|Wanted: Dead or Alive|Mechanic: Resurrection|Mechanic: Resurrection|Search and Destroy|Predator|Terminator 2: Judgment Day|Hunter Killer|Elektra|Jason Bourne|The Accountant|Hard Target|Transformers: Age of Extinction|The Hunter's Prayer|The Predator|Ready Player One|Ready Player One|Extraction|Rogue Warrior: Robot Fighter|Equilibrium|Insurgent|Hard Target 2|Bounty Killer|Last Action Hero|Terminator Salvation|Raiders of the Sun|Inception|Target|Commando|Arena|Battlefield Earth|The Bourne Legacy|Blade Runner 2049|Killers|Terminator 3: Rise of the Machines|Tron: Legacy|Self/less|Gladiator|Furious 7|Scorpio|Eraser|Taken 3|Aeon Flux|Ronin|Trancers|Killer Elite|Looper|G.I. Joe: Retaliation|Deadpool|Boone: The Bounty Hunter|Faster|Ghost Dog: The Way of the Samurai|Takers|Highlander|The Mind's Eye|Mortal Kombat|Divergent|Kin|T2 3-D: Battle Across Time|Sniper: Legacy|Redeemer|Ink|The Scorpion King|Armed Response|Diary of a Hitman|Sniper: Ghost Shooter|Commando|Hunter Gatherer|Hitman|Trancers III|Tracker|Assassin's Creed|I Am Number Four|Surrogates|Looker|Sicario|Crosshairs|American Sniper|Virtuosity|Jumper|Chasers|Ninja Assassin|The Target|Running Man, The|Tron|Catch .44|Bulletproof Monk	0.0
20191204-080239_875_live.pkl	Joker (2019)|The Irishman (2019)	The seeker enjoys romance, comedies, suspense, and thrillers. They appreciate performances by actors like Heath Ledger, Joaquin Phoenix, and Robert De Niro. The seeker is interested in movies based on true stories, such as 'The Irishman', and finds origin stories captivating, as seen in their interest in the movie 'Joker'. They are open to watching movies available on Netflix.	The Irishman|Joker|The Dark Knight Rises|Silver Linings Playbook|American Psycho	Joker|The Irishman|I Am Heath Ledger|The Nice Guys|The Comedian|The Nice Guys|Casanova|The Nice Guys|The Serious|The Wannabe|The Nice Guys|Wanted|Finding Joy|Reach Me|Ronin|Spotlight|The Rambler|The Immigrant|The Gambler|Brokeback Mountain|The Good Liar|Good Will Hunting|Zodiac|Usual Suspects, The|The Revenant|Two Lovers|Traveller|Finding Forrester|Criminal|Ned Kelly|Seven Psychopaths|Salinger|Kill the Irishman|Search and Destroy|The Goldfinch|Mr. Right|The Flyboys|Inception|The King|The Accountant|American Psycho|The Dark Knight Rises|10 Things I Hate About You|The Meddler|Finding Joe|Take Me|Killerman|The Samaritan|Desiree|Rebel in the Rye|The Leading Man|Nightcrawler|Identity|Silver Linings Playbook|The Secret Scripture|Shooter|Ashby|Suicide Squad|Black Mass|The Master|Copycat|Deadpool|Passion Play|Joe|Guy|The Best Offer|The Rover|Thief|The Discovery|Taking Lives|The Lone Ranger|The Bag Man|The Kid|Killers|Identity Thief|Find Me Guilty|Batman|21 Grams|Arthur Newman|State of Grace|Bright|Edmond|Searching|Reservation Road|Inherent Vice|Heat|Lucky Number Slevin|Focus|Goodfellas|This Must Be the Place|The Devil's Advocate|Little Miss Sunshine|Run All Night|You Kill Me|As Good as It Gets|Silence|Gone Girl|Heatseeker|Mary Magdalene|Being Flynn	1.0
20191202-145854_494_live.pkl	Frozen 2 (2019)	The seeker enjoys crime dramas, such as the movie 'Power', and is also open to watching animated movies. They find motivating and awesome content appealing.	The Equalizer|John Wick|Shaft|Gangland|Shot Caller	Bright|The Power of Few|Sparks|Hunterrr|Suicide Squad|Kick|Reach Me|The Serious|The Nice Guys|Deadpool|The Equalizer 2|Buddha in a Traffic Jam|Shaft|Fifty Shades of Black|Wanted|The Nice Guys|Searching|Furious 7|Desiree|The Nice Guys|Need for Speed|Blindspotting|Fateful Findings|Faster|The Equalizer|Self/less|Prince|Death Note|Good People|Wanted|Imperial Dreams|Karachi se Lahore|Be Somebody|Sorry to Bother You|Power Rangers|Oldboy|Decoding Deepak|Deadpool 2|Raman Raghav 2.0|Dreamkiller|Austin Found|Shank|Ready Player One|Jagat|Black Panther|Chennai Express|Seeking Justice|Parker|Push|Finding Joy|Breaking Through|Turbo Kid|The Nice Guys|Shaft|Austin Powers in Goldmember|Black Dynamite|Drishyam|Good Time|Shaft|John Wick|Keanu|Max Steel|Jai Gangaajal|Happy|Special Forces|The Master|Ready Player One|Finding Joe|Happy New Year|Da Sweet Blood of Jesus|Mr. Right|Ra.One|Us|Action Jackson|Mid90s|Epic|The Dark Knight Rises|Momentum|Shot Caller|Gangland|Stuber|Someone Great|Tamasha|Pusher|Look|Kick|Force|Takers|Boost|Baji|Fan|The Prince|Udta Punjab|All The Best|Aladdin|The Hunter's Prayer|Army of One|Bad Boys for Life|Chronicle|PK	0.0
20191129-103313_124_live.pkl	Marshall (2017)	The seeker is looking for a current court trial movie, similar to 'The Pelican Brief' and 'The Lincoln Lawyer', with a preference for actors like Felicity Jones and Dan Stevens. They are interested in a movie with a cast including Chadwick Boseman, Josh Gad, Kate Hudson, and Sterling K. Brown, and are open to a Biography, Crime, Drama, and History film. They prefer movies released within the last 5 years and are concerned about the length of the movie.	Marshall|Just Mercy|On the Basis of Sex|Roman J. Israel, Esq.|Confirmation	Marshall|Just Mercy|Roman J. Israel, Esq.|Lincoln|Seeking Justice|Reasonable Doubt|Conviction|Confirmation|Beyond a Reasonable Doubt|The Whole Truth|Law Abiding Citizen|On the Basis of Sex|All the King's Men|Trial by Jury|True Story|Truth|The Nice Guys|Spotlight|Justice|The Report|The Case for Christ|Chappaquiddick|Phil Spector|Crown Heights|Hail, Caesar!|The Human Contract|The Judge|Rendition|Runaway Jury|Inside Man|Loving|Slow Burn|The Trials of Muhammad Ali|Certain Women|High Crimes|Selma|Lucky Number Slevin|A Lesson Before Dying|Snowden|Unthinkable|Capote|If Beale Street Could Talk|Miss Sloane|Chosen|All Good Things|Creed II|Black Panther|Misconduct|Long Shot|Judgment at Nuremberg|BlacKkKlansman|Imperium|Rules of Engagement|Equity|Amistad|Risen|Collide|American Gangster|Logan Lucky|Lions For Lambs|The Equalizer 2|The Nice Guys|Changing Lanes|Fences|Cape Fear|Collateral Beauty|Nothing But the Truth|Closed Circuit|Criminal Activities|The Runner|Denial|Death Sentence|Galveston|Trial|J. Edgar|Inherit the Wind|Concussion|The Birth of a Nation|Free State of Jones|Righteous Kill|The Devil's Advocate|All the President's Men|The Wolf of Wall Street|The Oath|Laws of Attraction|Michael Clayton|Savannah|Mary Magdalene|Ben-Hur|The Nice Guys|Just Cause|Results|Miles Ahead|The Accountant|God on Trial|Trial and Error|True Colors|Class Action|Body of Lies|Meskada	1.0
20191128-174959_335_live.pkl	The Addams Family (2019)	The seeker is looking for a good comedy or animated movie. They enjoy films like 'Angry Birds,' 'Ice Age,' and 'Over the Hedge.' They are particularly interested in an animated remake of a classic, specifically one related to the original Charles Addams cartoons, and are fans of the original series starring John Astin and Caroline Jones. They prefer adaptations that are true to the original material and are interested in watching this movie, potentially on Netflix.	The Addams Family|The Angry Birds Movie|Hotel Transylvania|Over the Hedge|Addams Family Values	The Addams Family|Addams Family Values|The Angry Birds Movie 2|Love the Coopers|Hotel Transylvania|Over the Hedge|Happily Ever After|The Angry Birds Movie|The Croods|The Three Stooges|Evil Toons|The Grinch|Casper: A Spirited Beginning|Beetlejuice|Up|Cheaper by the Dozen 2|Cloudy with a Chance of Meatballs 2|The Boxtrolls|Goosebumps 2: Haunted Halloween|Vacation|A|ParaNorman|Lady and the Tramp|Holidays|Despicable Me 3|Igor|Legends of Oz: Dorothy's Return|The Skeleton Twins|The Peanuts Movie|Happily N'Ever After 2|The Happytime Murders|Hotel Transylvania 2|Casper Meets Wendy|Sherlock Gnomes|Dave Made a Maze|Dumb and Dumber To|All Dogs Go to Heaven 2|Snoopy Come Home|Home|The Family Fang|Mr. Popper's Penguins|Aliens in the Attic|Wakko's Wish|Goosebumps|Trolls|Gremlins 2: The New Batch|Lemony Snicket's A Series of Unfortunate Events|Grown Ups 2|Hotel Transylvania 3: Summer Vacation|Clifford|Smurfs: The Lost Village|Chasing Christmas|The Nut Job 2: Nutty by Nature|After Last Season|Casper|Duck Duck Goose|Cheaper by the Dozen|Odd Thomas|Incredibles 2|Poltergeist|Babysitter Wanted|Open Season: Scared Silly|Despicable Me 2|Don't Tell Mom the Babysitter's Dead|Diary of a Wimpy Kid: The Long Haul|Tom and Jerry: Willy Wonka and the Chocolate Factory|Tales of Halloween|Krampus|Dennis the Menace|Pet Sematary|A Haunted House 2|Scary Movie 4|All Dogs Go to Heaven|Saturday the 14th|Alvin and the Chipmunks|Minions|The Secret Life of Pets|Head of the Family|Arsenic and Old Lace|Descendants|Mostly Ghostly 3: One Night in Doom House|Muppets Most Wanted|Grumpier Old Men|Manson Family Vacation|Hoodwinked Too! Hood vs. Evil|Movie 43|ABCs of Death 2|A.C.O.D.|Anastasia|Home Movie|Despicable Me|Get to Know Your Rabbit|Storks|Rugrats in Paris: The Movie|At Middleton|Hell and Back|Nerdland|Peter Rabbit|They're Watching|The Munsters' Revenge	1.0
20191201-125557_464_live.pkl	A Beautiful Day in the Neighborhood (2019)	The seeker is looking for an animated kids' movie, rated G, with a duration of approximately 1.5-2 hours, suitable for their children aged 2 and 4. They also like Tom Hanks as an actor.	Toy Story|Toy Story 2|Toy Story 3|Toy Story 4|Big	Toy Story 2|Toy Story 3|Toy Story 4|Toy Story|Shrek 2|Big|All Dogs Go to Heaven 2|Forrest Gump|Curious George|Tom Sawyer|Finding Nemo|Toys|Stuart Little 2|Splash|The Secret Life of Pets 2|Curious George 2: Follow That Monkey!|Incredibles 2|Happy Feet Two|Up|Mr. Peabody & Sherman|Thumbelina|Spy Kids 2: The Island of Lost Dreams|Fantastic Mr. Fox|Saving Mr. Banks|Shark Tale|Storks|Cars 2|Thomas and the Magic Railroad|Aussie and Ted's Great Adventure|Tom and Jerry: The Movie|The Little Prince|Finding Dory|Over the Hedge|Pinocchio|A|Volunteers|Piglet's Big Movie|Dumbo|Hook|A Dog's Journey|Space Chimps 2: Zartog Strikes Back|Atlantis: Milo's Return|Paddington 2|Tomorrowland|Spy Kids|Madagascar|Despicable Me 2|Larry Crowne|Onward|Mickey's Twice Upon a Christmas|Tom and Huck|Hercules|Rise of the Guardians|The BFG|The Grinch|Chicken Little|Mr. Popper's Penguins|A Hologram for the King|Minions|Cars|Tom and Jerry: Willy Wonka and the Chocolate Factory|The Hero of Color City|George of the Jungle 2|Tom Thumb|The Fox and the Hound 2|Cheaper by the Dozen 2|Christopher Robin|Shrek|A Beautiful Day in the Neighborhood|Penguins of Madagascar|Dumbo|Walt Before Mickey|Mary Poppins Returns|You've Got Mail|Peter Rabbit|Babes in Toyland|Madagascar: Escape 2 Africa|Ratatouille|Duck Duck Goose|Mars Needs Moms|Tom Sawyer|Beethoven's 2nd|The Lego Movie|The Frog|Miracle on 34th Street|Tangled|The Smurfs|Pete's Dragon|Sherlock Gnomes|Mary Poppins|Kung Fu Panda 2|Spies in Disguise|Coco|Planes: Fire & Rescue|Ferdinand|The Search for Santa Paws|The Croods|Rise of the Guardians|Home|Planes	0.0
20191201-154740_786_live.pkl	Wonder Woman (2017)	The seeker is looking for drama and fiction movies, specifically interested in Superman and a related movie. They plan to watch solo and have shown interest in an actress from the recommended movie, wanting to see her other films. Their preferences suggest an interest in science fiction or action movies without explicit concerns about content.	Man of Steel|Batman v Superman: Dawn of Justice|Superman II|Superman Returns|Justice League	Superman Returns|Supergirl|Man of Steel|Man of Steel|Superman|Superman II|Wonder Woman|Superman|Justice League|Wonder Woman|Suicide Squad|Wonder Woman|Captain Marvel|Justice League: Crisis on Two Earths|Batman v Superman: Dawn of Justice|Super|My Super Ex-Girlfriend|Hotel Artemis|Green Lantern|Aquaman|Superman III|Interstellar|Gemini|Hollywoodland|Sky Captain and the World of Tomorrow|Ghost in the Shell|Deadpool 2|Seattle Superstorm|Copycat|Self/less|Supernova|Serenity|Superman IV: The Quest for Peace|Someone Great|Deadpool|Destroyer|Star Wars: The Last Jedi|Star Wars: The Rise of Skywalker|Seeking a Friend for the End of the World|Reach Me|Super 8|The Dark Knight Rises|Surrogates|Somewhere in Time|Queen of Earth|Ex Machina|Passengers|Special|Teen Titans Go! To the Movies|Good Will Hunting|Source Code|The 5th Wave|Safety Not Guaranteed|Superman: Unbound|The Bad Batch|Answers to Nothing|Elysium|Jumper|Supernova|Atomic Blonde|Green Lantern: Emerald Knights|Insurgent|Incredibles 2|Sparks|Passengers|The Titan|Lola Versus|Nemesis 2: Nebula|Supernova|Justice League: War|Bright|Sky|Space Station 76|Some Girl(s)|Must Love Dogs|Star Trek Beyond|Wonder Park|Maps to the Stars|Atomica|Max Steel|Jupiter Ascending|Miss Bala|Sorrow|Sucker Punch|Astro Boy|Blue Sky|The Idealist|I, Robot|Paper Man|Hancock|The Incredible Jessica James|Bird Box|Grand Piano|To.get.her|Another Earth|Total Recall|A Fantastic Woman|Gravity|The Spectacular Now|Terminator Genisys	0.0
20191204-115207_540_live.pkl	Now You See Me (2013)	The seeker enjoys action and mystery movies, with a particular interest in Marvel films. They are open to recommendations, especially those that align with their genre preferences and feature notable casts.	Deadpool|The Avengers|Guardians of the Galaxy|Captain Marvel|Doctor Strange	Deadpool|The Avengers|Deadpool 2|Doctor Strange|Avengers: Infinity War|Suicide Squad|Avengers: Endgame|The Nice Guys|Guardians of the Galaxy|Avengers: Age of Ultron|Wanted|Black Panther|Fantastic Four|John Wick: Chapter 2|Guardians of the Galaxy|Come And Find Me|Captain America: The Winter Soldier|The Nice Guys|John Wick|The Equalizer 2|The Mummy|Bright|Thor: Ragnarok|Hotel Artemis|Captain Marvel|Ant-Man and the Wasp|Guardians of the Galaxy Vol. 2|The Nice Guys|Shooter|Iron Man 2|The Hunter's Prayer|Searching|Jason Bourne|Captain America: Civil War|Guardians of the Galaxy Vol. 2|American Assassin|Mike Boy|The Nice Guys|Elektra|Kong: Skull Island|Hunter Killer|Mission: Impossible II|Spy|Knight and Day|Jack Reacher|Blade Runner 2049|Star Wars: The Last Jedi|Thor|Marauders|Ant-Man|The New Mutants|Push|The Hunters|The Magnificent Seven|Top Gun: Maverick|Extraction|Mechanic: Resurrection|6 Underground|Boone: The Bounty Hunter|Furious 7|Mission: Impossible - Rogue Nation|Destroyer|Looper|Spider-Man: Homecoming|Assassins|Usual Suspects, The|Mission: Impossible|Gemini Man|The Amazing Spider-Man|The Summoning|The Throwaways|Doctor Strange|Inception|Mission: Impossible - Rogue Nation|The Hateful Eight|Parker|Wanted: Dead or Alive|Captain America|Avenger|The Equalizer|Death Note|G.I. Joe: Retaliation|Logan|The Wolverine|Hard Target 2|The Accountant|Incredibles 2|The Hunt|Headhunters|Ready Player One|Ghost Rider: Spirit of Vengeance|Shot Caller|Transformers: Age of Extinction|Mechanic: Resurrection|Ad Astra|Self/less|Indiana Jones and the Last Crusade|Oldboy|Bad Company|Replicant	0.0
20191128-084355_848_live.pkl	I, Robot (2004)|Independence Day (1996)|Enemy of the State (1998)	The seeker enjoys action movies, particularly those with artificial intelligence and Sci-Fi elements. They are also a fan of Will Smith's acting and are open to watching his movies. They have shown interest in specific movie recommendations, including 'The Rise Of Skywalker' and other Sci-Fi movies.	I, Robot|Star Wars: The Rise of Skywalker|Bright|Hancock|Edge of Tomorrow	Star Wars: The Rise of Skywalker|Star Wars: The Last Jedi|Bright|Gemini Man|Suicide Squad|After Earth|The Spiderwebhouse|The Spiderwebhouse|Blade Runner 2049|Jupiter Ascending|I, Robot|Rogue Warrior: Robot Fighter|Rogue One: A Star Wars Story|Aladdin|Star Wars: Episode IV - A New Hope|Star Wars: Episode VI - Return of the Jedi|Star Trek Beyond|Deadpool|Bad Boys for Life|Ready Player One|Enemy of the State|Focus|Wanted|Ready Player One|Transcendence|Independence Day: Resurgence|Ad Astra|Blade Runner|Star Wars: Episode V - The Empire Strikes Back|Star Wars: Episode III - Revenge of the Sith|John Wick|Black Panther|Star Wars: Episode I - The Phantom Menace|Mechanic: Resurrection|Star Wars: Episode V - The Empire Strikes Back|The Mummy|John Wick: Chapter 2|Star Trek Into Darkness|Transformers: Age of Extinction|Extraction|Avatar|Furious 7|Pacific Rim: Uprising|Search and Destroy|Self/less|The Dark Knight Rises|Spies in Disguise|Hotel Artemis|Hancock|The Predator|Terminator Genisys|Jack Reacher|Edge of Tomorrow|Mechanic: Resurrection|Transformers: The Last Knight|Raiders of the Sun|Kin|Guardians of the Galaxy|Jumper|Surrogates|Looper|Man of Steel|War for the Planet of the Apes|Soldier|Lost in Space|Star Trek|Beyond Skyline|Hunter Killer|Insurgent|Planet 51|The Equalizer 2|Star Wars: Episode II - Attack of the Clones|Guardians of the Galaxy|Most Wanted|G.I. Joe: Retaliation|Guardians of the Galaxy Vol. 2|Mercury Rising|Dawn of the Planet of the Apes|Awaken|Death Note|Superman Returns|Inception|Virtuosity|Predator|Sicario|Tron: Legacy|Heatseeker|Deadpool 2|Spy|Equalizer 2000|Guardians of the Galaxy Vol. 2|Interstellar|Max Steel|Serenity|Avengers: Age of Ultron|Ra.One|Contact|THX 1138|I Am Legend|Starship Troopers: Traitor of Mars	0.3333333333333333
